x,y
-2.451,15.4407
-4.7579,-31.1781
-3.4606,-12.4814
17.7212,-34
-46.962,-2.8373
-4.5817,-22.4205
0.1804,-24.5385
9.4897,-29.2264
-7.7318,5.3511
6.44,2.7504
20.2227,6.2897
-6.1229,-13.2177
-6.5373,-3.3931
-1.2489,-11.5436
17.23,-13.7099
49.7551,-3.2485
22.5555,-7.3835
24.4724,-19.0796
21.1827,6.5715
20.0435,-32.0804
15.0463,-14.0282
8.9759,-0.1785
13.5715,-22.622
-2.5115,15.4287
-4.8101,-31.2075
-3.5641,-12.6295
17.7212,-34
-46.962,-2.8373
-3.6217,-22.4975
0.1167,-24.8745
9.1692,-29.9024
-7.2948,5.8149
7.0822,2.1784
20.5298,5.8023
-5.2962,-13.2759
-5.5838,-3.4378
-1.4862,-12.3175
16.6232,-14.4098
49.7551,-3.2485
22.6309,-7.4123
24.472,-19.0807
21.3728,6.5524
19.6433,-32.7665
15.0234,-14.0214
8.9385,-0.1866
13.4224,-22.604
-2.5377,15.4248
-5.1655,-31.2389
-3.8311,-13.0831
17.7212,-34
-46.962,-2.8373
-2.5935,-22.515
-0.157,-25.5244
8.8062,-30.7445
-7.1295,5.993
7.6472,1.5906
20.6619,5.6007
-4.5036,-13.2408
-4.6886,-3.4845
-1.5943,-12.6268
16.3617,-14.6604
49.7551,-3.2485
22.6603,-7.423
24.4718,-19.0812
21.4593,6.5427
19.2501,-33.4342
15.0138,-14.019
8.926,-0.1888
13.3549,-22.597
-2.5482,15.4225
-5.3011,-31.2636
-4.1869,-13.7504
17.7212,-34
-46.962,-2.8373
-1.5292,-22.5509
-0.5214,-26.1898
8.6399,-31.0704
-6.4557,5.9774
8.1842,0.9881
20.7162,5.515
-4.0307,-13.1984
-3.7307,-3.5174
-1.626,-12.7518
15.6952,-14.921
49.7551,-3.2485
22.6727,-7.4275
24.4717,-19.0815
21.4937,6.5388
19.0977,-33.704
15.0101,-14.0179
8.9215,-0.1896
13.3226,-22.5919
-2.5523,15.4218
-5.3608,-31.2722
-4.1823,-13.7789
17.7212,-34
-46.962,-2.8373
-0.5802,-22.5528
-0.9423,-26.9731
8.4588,-31.8175
-5.6527,5.8858
8.7632,0.3847
20.7406,5.479
-3.5645,-13.212
-2.7903,-3.6119
-1.1565,-12.7159
15.4275,-15.0363
49.7551,-3.2485
22.6772,-7.4291
24.3408,-19.1898
21.5076,6.5375
18.9423,-33.9783
15.0086,-14.0174
8.9211,-0.1941
12.8974,-22.5825
-2.554,15.4215
-5.3838,-31.2747
-4.1831,-13.7802
17.7212,-34
-46.962,-2.8373
-0.2146,-22.5517
-1.4108,-27.8316
8.2805,-32.6981
-4.7398,5.8022
9.2639,0.092
20.7492,5.4644
-2.837,-13.2325
-1.8649,-3.6664
-0.4773,-12.5839
15.3127,-15.0834
49.7551,-3.2485
22.679,-7.4295
24.2761,-19.2355
21.5133,6.5371
18.8175,-34.2429
15.008,-14.0173
8.8033,-0.2925
12.2249,-22.5738
-2.5547,15.4214
-5.8314,-31.5567
-4.1835,-13.7808
17.7212,-34
-46.962,-2.8373
-0.073,-22.555
-1.8081,-28.5906
8.1688,-33.6967
-3.8081,5.7585
9.2504,0.1055
20.7532,5.4586
-1.9797,-13.2436
-0.9643,-3.751
0.2833,-12.4266
15.2663,-15.1029
49.7551,-3.2485
22.6797,-7.4297
24.245,-19.2589
21.5155,6.5367
18.6777,-34.5021
15.0078,-14.0172
8.8022,-0.2934
11.4615,-22.5385
-2.555,15.4214
-6.0104,-31.6705
-4.1837,-13.7811
17.7212,-34
-46.962,-2.8373
-0.016,-22.5567
-2.2632,-29.4583
8.1123,-34.0811
-2.8192,5.6148
9.2533,-0.4969
20.7549,5.4564
-1.0401,-13.2089
-0.522,-3.7984
1.0603,-12.2405
15.2473,-15.1091
49.7551,-3.2485
22.68,-7.4297
24.2295,-19.2692
21.5164,6.5366
18.5284,-34.7573
15.0077,-14.0172
8.7064,-0.2502
10.6325,-22.4803
-2.5551,15.4214
-6.0832,-31.7144
-4.1838,-13.7813
17.7212,-34
-46.962,-2.8373
0.0065,-22.5577
-2.4224,-29.8207
8.0855,-34.2345
-1.8863,5.4333
9.2591,-0.4791
20.7557,5.4555
-0.5955,-13.1893
-0.2945,-3.8166
1.8489,-12.0689
15.2392,-15.1117
49.7551,-3.2485
22.6801,-7.4297
24.2213,-19.2746
21.5168,6.5366
18.3573,-35.001
15.0076,-14.0172
8.7048,-0.2495
9.8202,-22.444
-2.5552,15.4214
-6.1112,-31.7346
-4.1838,-13.7813
17.7212,-34
-46.962,-2.8373
0.0148,-22.5577
-2.9134,-30.3016
8.0708,-34.2919
-0.9684,5.2424
9.2589,-0.4798
20.756,5.4551
-0.3764,-13.1982
-0.1821,-3.8264
2.6529,-11.8965
15.236,-15.1127
49.7551,-3.2485
22.6801,-7.4297
24.2172,-19.2773
21.517,6.5366
18.2117,-35.2578
15.0076,-14.0172
8.7048,-0.2495
9.0082,-22.4017
-2.5552,15.4214
-6.1229,-31.7428
-4.1838,-13.7814
17.7212,-34
-46.962,-2.8373
0.018,-22.5577
-3.5225,-30.8678
8.0647,-34.3164
-0.6295,5.1727
9.2589,-0.48
20.7561,5.455
-0.2714,-13.1982
-0.1285,-3.8317
3.4306,-11.6619
15.2347,-15.1131
49.7551,-3.2485
22.6801,-7.4297
24.2151,-19.2784
21.517,6.5366
18.0627,-35.4862
15.0076,-14.0172
8.7048,-0.2495
8.2717,-22.3321
-2.5552,15.4214
-6.1277,-31.7461
-4.1839,-13.7814
17.7212,-34
-46.962,-2.8373
0.6117,-22.5376
-4.2059,-31.4548
8.0615,-34.3256
-0.5078,5.152
9.2588,-0.4801
20.7562,5.4549
-0.2207,-13.1974
-0.1012,-3.8347
4.1955,-11.4044
15.2342,-15.1133
49.7551,-3.2485
22.6801,-7.4297
24.214,-19.2789
21.5171,6.5366
17.9998,-35.5852
15.0076,-14.0172
8.7048,-0.2495
7.4859,-22.2981
-2.5552,15.4214
-6.1296,-31.7475
-4.1839,-13.7814
17.7212,-34
-46.962,-2.8373
1.3673,-22.5054
-4.4837,-31.6894
8.0602,-34.3292
-0.4623,5.1437
9.2588,-0.4801
20.7562,5.4549
-0.1938,-13.1969
-0.0888,-3.8361
5.0323,-11.1956
15.234,-15.1133
49.7551,-3.2485
22.6802,-7.4297
24.2136,-19.2792
21.5171,6.5366
17.9721,-35.6273
14.3849,-13.8069
8.7048,-0.2495
7.1487,-22.2962
-2.5552,15.4214
-6.1304,-31.748
-4.1839,-13.7814
17.7212,-34
-46.962,-2.8373
2.2182,-22.4483
-4.5942,-31.7868
8.0598,-34.3305
-0.4446,5.1409
9.2588,-0.4801
20.7562,5.4549
-0.1813,-13.1962
-0.0825,-3.837
5.8067,-11.014
15.2339,-15.1134
49.7551,-3.2485
22.6802,-7.4297
24.2133,-19.2793
21.5171,6.5366
17.9235,-35.4659
14.1459,-13.7293
8.7048,-0.2495
6.9929,-22.2962
-2.5552,15.4214
-6.1307,-31.7483
-4.1839,-13.7814
17.7212,-34
-46.962,-2.8373
3.0692,-22.4351
-4.6363,-31.8216
8.0596,-34.331
-0.438,5.14
9.2588,-0.4801
20.7562,5.4549
-0.1752,-13.1959
-0.0795,-3.8373
6.5626,-10.7998
15.2339,-15.1134
49.7551,-3.2485
22.6802,-7.4297
24.2132,-19.2794
21.5171,6.5366
17.899,-35.4001
14.0618,-13.6949
8.7048,-0.2495
6.9237,-22.2919
-2.5552,15.4214
-6.1308,-31.7483
-4.1839,-13.7814
17.7212,-34
-46.962,-2.8373
3.9861,-22.4041
-4.6523,-31.8348
8.0595,-34.3311
-0.4357,5.1399
9.2588,-0.4801
20.7562,5.4549
-0.172,-13.1958
-0.078,-3.8374
7.3531,-10.6426
15.2339,-15.1134
49.7551,-3.2485
22.6802,-7.4297
24.2132,-19.2794
21.5171,6.5366
17.8653,-35.2192
14.0302,-13.6806
8.7048,-0.2495
6.8929,-22.2899
-2.5552,15.4214
-6.1309,-31.7484
-4.1839,-13.7814
17.7212,-34
-46.962,-2.8373
4.9371,-22.3764
-4.6583,-31.8399
8.0595,-34.3312
-0.4348,5.1398
9.2588,-0.4801
20.7562,5.4549
-0.1704,-13.1957
-0.0773,-3.8374
8.1714,-10.48
15.2339,-15.1134
49.7551,-3.2485
22.6802,-7.4297
24.2131,-19.2794
21.5171,6.5366
17.8221,-34.972
14.0174,-13.6759
8.7048,-0.2495
6.8782,-22.2901
-2.5552,15.4214
-6.1309,-31.7484
-4.1839,-13.7814
17.7212,-34
-46.962,-2.8373
5.9361,-22.3119
-4.6608,-31.8419
8.0595,-34.3312
-0.4345,5.1398
9.2588,-0.4801
20.7562,5.4549
-0.1697,-13.1957
-0.0769,-3.8374
8.9838,-10.3318
15.2339,-15.1134
49.7551,-3.2485
22.6802,-7.4297
24.2131,-19.2794
21.5171,6.5366
17.7832,-34.6901
14.0121,-13.6745
8.7048,-0.2495
6.8718,-22.2902
-2.5552,15.4214
-6.1309,-31.7484
-4.1839,-13.7814
17.7212,-34
-46.962,-2.8373
6.8037,-21.9634
-4.6619,-31.8426
8.0595,-34.3313
-0.4344,5.1398
9.2588,-0.4801
20.7562,5.4549
-0.1694,-13.1957
-0.0767,-3.8374
9.7795,-10.161
15.2339,-15.1134
49.7551,-3.2485
22.6802,-7.4297
24.2131,-19.2794
21.5171,6.5366
17.7628,-34.5741
14.0101,-13.6739
8.7048,-0.2495
6.9209,-22.5518
-2.5552,15.4214
-6.1309,-31.7484
-4.1839,-13.7814
17.7212,-34
-46.962,-2.8373
6.7654,-21.9686
-4.6623,-31.843
8.0595,-34.3313
-0.4343,5.1398
9.2588,-0.4801
20.7562,5.4549
-0.1692,-13.1957
-0.0766,-3.8374
10.6043,-9.9379
15.2339,-15.1134
49.7551,-3.2485
22.6802,-7.4297
24.2131,-19.2794
21.5171,6.5366
17.7451,-34.3843
14.0094,-13.6736
8.7048,-0.2495
6.921,-22.5518
-2.5552,15.4214
-6.1309,-31.7484
-4.1839,-13.7814
16.5948,-31.5312
-46.962,-2.8373
7.297,-22.497
-4.6624,-31.8432
8.0595,-34.3313
-0.4343,5.1398
9.2588,-0.4801
20.7562,5.4549
-0.1691,-13.1957
-0.0766,-3.8374
11.4247,-9.7709
15.2339,-15.1134
49.7551,-3.2485
22.6802,-7.4297
24.2131,-19.2794
21.5171,6.5366
17.7462,-34.3949
14.0091,-13.6735
8.7048,-0.2495
6.7033,-22.5836
-2.5552,15.4214
-6.1309,-31.7484
-4.1839,-13.7814
15.5204,-29.2211
-46.962,-2.8373
7.289,-22.4746
-4.6625,-31.8432
8.0595,-34.3313
-0.4343,5.1398
9.3311,-0.5854
20.7562,5.4549
-0.1691,-13.1957
-0.0766,-3.8374
11.7641,-9.7037
15.2339,-15.1134
49.7551,-3.2485
22.9107,-7.0804
24.2131,-19.2794
21.5171,6.5366
17.7243,-34.0182
14.009,-13.6735
8.9914,-0.0908
6.6991,-22.5844
-2.1661,15.5449
-5.6441,-31.8112
-4.1839,-13.7814
14.4259,-27.0681
-46.962,-2.8373
7.2895,-22.4754
-4.4513,-31.6693
8.0595,-34.3313
-0.4343,5.1398
9.6291,-0.5407
20.7562,5.4549
-0.1691,-13.1957
-0.0766,-3.8374
12.1477,-9.7182
15.2339,-15.1134
49.7551,-3.2485
22.9983,-6.9482
24.2131,-19.2794
21.5171,6.5366
17.6973,-33.4984
14.0089,-13.6735
8.9779,-0.0936
6.6991,-22.5844
-1.6185,15.6801
-5.4503,-31.8422
-3.9067,-13.5048
13.3604,-25.1439
-46.962,-2.8373
7.2897,-22.4758
-4.3616,-31.5924
8.0595,-34.3313
-0.4343,5.1398
9.7232,-0.5184
21.3081,5.2279
-0.169,-13.1957
-0.0766,-3.8374
12.5664,-9.7333
15.2339,-15.1134
49.7551,-3.2485
22.7873,-6.5831
23.9207,-19.0639
21.2548,6.8259
17.6363,-32.9031
13.5601,-14.1841
9.0528,0.269
6.6991,-22.5844
-0.995,15.8349
-4.9615,-31.6036
-3.5125,-13.1069
12.2784,-23.3053
-46.9682,-2.3281
7.5725,-21.9491
-4.0378,-31.5129
8.0595,-34.3313
-0.4343,5.1398
9.7562,-0.5102
21.5385,5.1242
-0.1342,-13.4301
-0.0765,-3.8374
12.7348,-9.7394
15.2339,-15.1134
49.7551,-3.2485
22.4287,-6.1161
23.7766,-18.9579
20.8939,7.2313
17.6192,-32.2614
13.372,-14.3836
9.1376,0.7692
6.8572,-22.2619
-0.3824,16.0267
-4.604,-31.3143
-3.3373,-12.9319
11.2778,-21.4839
-46.9799,-2.119
7.9231,-21.1856
-4.0317,-31.5636
8.6351,-34.098
-0.4343,5.1398
9.7673,-0.507
21.6322,5.0813
-0.0604,-13.7641
-0.0765,-3.8374
12.7995,-9.7364
14.6669,-14.9662
49.7551,-3.2485
22.2863,-5.9235
23.3792,-18.7686
20.4748,7.6385
17.6203,-31.6095
13.3014,-14.4658
9.2135,1.3482
6.9409,-22.1102
-0.1493,16.0929
-4.2302,-30.9974
-3.2489,-12.4633
10.3047,-19.7537
-46.9797,-2.0375
8.3004,-20.2936
-3.7558,-31.467
9.4693,-33.6955
-0.4343,5.1398
10.0594,-0.507
21.6684,5.0626
-0.0307,-13.9205
0.2094,-4.1729
13.0659,-9.7338
13.7679,-14.8072
49.7551,-3.2485
21.8637,-5.6289
22.862,-18.5426
20.082,8.107
17.6285,-30.9781
13.0606,-14.1631
9.2333,1.5519
6.9006,-21.7111
-0.0496,16.1207
-3.8234,-30.7485
-3.1833,-11.8576
9.4109,-18.1565
-47.0119,-1.5091
8.6483,-19.491
-3.4024,-31.3101
10.3898,-33.2143
-0.4148,4.8551
10.1602,-0.5093
21.9568,5.5543
-0.0104,-13.993
0.6237,-4.6948
13.4113,-9.7429
13.4097,-14.7368
49.7551,-3.2485
21.3034,-5.3067
22.2811,-18.2917
19.6317,8.5517
17.618,-30.3227
12.7491,-13.6643
9.0192,1.9444
6.7715,-21.1625
-0.0079,16.1352
-3.2376,-30.4029
-3.1719,-11.1726
8.5035,-16.6483
-47.0218,-1.3074
9.0085,-18.5836
-3.0052,-31.1113
11.2994,-32.8171
-0.4187,4.4513
10.4835,-0.4396
22.0664,5.7699
0.0024,-14.0271
1.1434,-5.2787
13.798,-9.7786
13.2549,-14.6999
49.7551,-3.2485
20.7082,-4.9523
21.6664,-18.0307
19.4473,8.7296
17.633,-30.0416
12.4064,-13.1216
8.7447,2.4243
6.7007,-20.9183
-0.0988,16.5336
-2.9881,-30.2625
-3.1324,-10.496
7.6779,-15.2427
-47.0236,-1.2352
9.1456,-18.2266
-2.6071,-30.9029
12.2579,-32.4154
-0.4243,4.0331
10.8626,-0.34
22.1107,5.8589
0.0087,-14.0453
1.6882,-5.8648
13.9628,-9.794
13.193,-14.6802
49.7551,-3.2485
20.0572,-4.6166
21.0291,-17.7637
19.3665,8.7976
17.4893,-29.543
12.0168,-12.5553
8.4653,2.9033
6.6655,-20.8079
-0.2312,17.0704
-2.8811,-30.1996
-3.1167,-10.2057
6.9359,-13.9325
-47.0258,-1.2088
8.9028,-17.5173
-2.189,-30.6998
12.629,-32.2639
-0.4212,3.5918
11.2707,-0.2438
21.957,5.6899
0.1198,-14.5297
2.2241,-6.4772
14.2671,-9.8442
13.7195,-14.4411
49.7551,-3.2485
19.4047,-4.2598
20.4049,-17.4855
19.0442,9.0808
17.2944,-28.9537
11.6321,-11.9678
8.1936,3.3815
6.473,-20.4079
-0.3775,17.6962
-2.5754,-29.7706
-2.8137,-9.768
6.219,-12.6996
-47.0272,-1.1983
8.5544,-16.6994
-1.7617,-30.5158
13.3292,-31.8132
-0.3743,3.1252
11.4103,-0.2081
21.8945,5.6231
0.3323,-15.2562
2.7895,-7.1037
14.6278,-9.9334
14.4635,-14.0616
49.7551,-3.2485
18.8226,-3.9215
20.0781,-17.3752
18.5803,9.5045
17.1044,-28.3704
11.2462,-11.4259
7.9318,3.8323
6.2191,-19.9289
-0.533,18.2657
-2.4581,-29.5992
-2.3738,-9.2128
5.5234,-11.5205
-47.0278,-1.1942
8.1897,-15.7927
-1.2928,-30.3586
14.108,-31.2456
-0.3538,2.6386
11.4582,-0.199
21.6079,5.4862
0.4459,-15.6189
3.3519,-7.7292
15.0171,-10.0254
15.3271,-13.737
49.7551,-3.2485
18.2513,-3.5695
19.6668,-17.0608
18.0752,9.9494
16.9223,-27.7821
10.9061,-10.8345
7.669,4.3071
5.9448,-19.3475
-0.6859,18.8647
-2.4107,-29.5304
-1.8334,-8.6958
4.8613,-10.4259
-47.0281,-1.1926
8.0405,-15.4408
-0.8369,-30.1764
14.9167,-30.6469
-0.3436,2.453
11.7571,-0.1403
21.2312,5.3424
0.504,-15.7944
3.899,-8.3996
15.4137,-10.1286
16.228,-13.3776
49.7551,-3.2485
17.6735,-3.2819
19.24,-16.6667
17.5835,10.4266
16.7182,-27.1778
10.4985,-10.2331
7.3823,4.7628
5.6758,-18.7732
-0.848,19.4865
-2.1991,-29.0303
-1.3332,-8.1787
4.2513,-9.4039
-46.9463,-0.7145
7.9886,-15.3173
-0.3849,-30.0519
15.7357,-30.02
-0.3452,2.387
12.142,-0.0601
20.7807,5.1324
0.5345,-15.8787
4.1691,-8.7667
15.8191,-10.2176
16.5895,-13.234
49.7551,-3.2485
17.0976,-2.9705
18.7464,-16.2441
17.0622,10.9098
16.5362,-26.5611
10.1102,-9.6397
7.112,5.225
5.4134,-18.1886
-1.0082,20.1026
-1.9178,-28.4577
-0.7951,-7.5484
4.7601,-8.9186
-46.9028,-0.513
7.585,-15.7218
0.0384,-29.8781
16.5729,-29.4711
-0.3462,2.3627
12.5451,0.046
20.3422,4.9342
0.5519,-15.9219
4.2982,-8.9269
16.2157,-10.355
17.0943,-12.6733
49.7551,-3.2485
16.4926,-2.6439
18.2027,-15.8385
16.5443,11.3629
16.3431,-25.9333
9.6617,-9.0077
6.839,5.7214
5.1455,-17.5867
-1.1981,20.7761
-1.6347,-28.3122
-0.5534,-7.2732
6.9229,-7.0233
-46.8841,-0.4322
7.4239,-15.8734
0.505,-29.7008
16.88,-29.2257
-0.3459,2.3535
13.0026,0.1337
20.1674,4.8526
0.5596,-15.9423
4.3624,-9.0052
16.6092,-10.4936
17.6634,-11.9847
49.7551,-3.2485
15.8624,-2.3013
17.6861,-15.4111
16.0771,11.8282
16.1827,-25.2489
9.2619,-8.3765
6.6123,6.2195
4.8517,-17.0949
-1.3616,21.4055
-1.5252,-28.2485
-0.355,-6.7122
8.9464,-5.2425
-46.8788,-0.3996
7.3614,-15.9386
0.9751,-29.5029
16.8938,-28.8066
-0.346,2.3504
13.4285,0.213
20.0968,4.8259
0.5634,-15.9527
4.397,-9.0449
16.7667,-10.5543
17.8848,-11.6891
49.7551,-3.2485
15.614,-2.1713
17.4399,-15.1917
15.8826,12.0228
15.978,-24.5518
9.1073,-8.1394
6.3028,6.7374
4.726,-16.8566
-1.407,21.6667
-1.4819,-28.2246
-0.2732,-6.4607
10.7723,-3.4852
-46.8777,-0.3861
6.9917,-16.4418
1.1772,-29.4178
16.7107,-28.0147
-0.3461,2.3492
13.8564,0.2961
20.0672,4.8148
0.5653,-15.9576
4.4137,-9.0649
16.8309,-10.5811
17.9713,-11.5715
49.7297,-2.9683
15.2435,-1.7046
17.3297,-15.0772
15.8011,12.1061
15.8654,-24.26
9.34,-7.717
6.1897,6.919
4.6658,-16.7518
-1.425,21.775
-1.4641,-28.2155
0.0178,-5.9768
12.4427,-1.8501
-46.7719,0.1375
6.4761,-17.1341
1.2593,-29.3832
16.6448,-27.7038
-0.3461,2.3488
14.0033,0.3293
19.5919,4.474
0.1127,-16.0492
3.9899,-8.9552
16.6176,-10.6583
17.7215,-11.6038
49.6832,-2.5915
14.8768,-1.1047
17.4644,-14.676
16.1569,12.2928
16.0934,-23.8281
9.6904,-7.2462
6.4305,7.2112
4.9467,-16.5564
-1.2333,22.2844
-1.0139,-27.9897
0.3937,-5.4183
14.0049,-0.2361
-46.7247,0.333
6.29,-17.378
1.2954,-29.368
16.6258,-27.5732
-0.8759,2.169
14.0551,0.3402
19.3949,4.3294
-0.599,-16.1746
3.3164,-8.8145
16.3122,-10.7496
17.338,-11.6491
49.659,-2.1722
14.8324,-0.5815
17.7038,-14.1538
16.6721,12.5514
16.4456,-23.3733
10.1654,-6.7282
6.8081,7.5505
5.4079,-16.3008
-0.9323,22.8953
-0.5315,-27.7611
0.7987,-4.8328
16.1345,-0.581
-46.7053,0.4076
6.211,-17.4737
1.5874,-29.2948
16.6167,-27.5209
-1.078,2.0918
14.0724,0.3444
19.3115,4.2598
-0.925,-16.2226
2.9673,-8.737
15.9853,-10.8398
17.1855,-11.6594
49.6519,-1.9976
14.8291,-0.3891
17.9408,-13.562
17.1387,12.7668
16.8744,-22.8817
10.5205,-6.2908
7.1387,7.8621
5.8075,-16.1034
-0.6074,23.5771
-0.0203,-27.5401
1.2059,-4.2437
18.0652,-0.8616
-46.7005,0.4374
6.1808,-17.5075
1.7096,-29.2742
16.5442,-27.1754
-1.1477,2.0672
14.0784,0.3457
19.2759,4.2308
-1.0882,-16.2447
2.6555,-8.2366
15.8522,-10.8656
17.1268,-11.6637
49.6516,-1.9255
14.8246,-0.3153
18.1495,-13.067
17.5655,12.9714
17.3561,-22.3536
10.6428,-6.1127
7.2435,7.9668
6.1892,-15.9088
-0.2964,24.2062
0.4689,-27.2647
1.5009,-3.7726
19.9146,-1.1658
-46.6977,0.4494
6.1694,-17.5204
1.7575,-29.2687
16.5225,-27.0379
-1.175,2.0595
14.6329,0.1996
19.762,3.965
-1.1689,-16.2561
2.391,-7.5509
15.5698,-10.8489
17.1038,-11.6658
49.6514,-1.8976
15.2472,-0.3095
18.25,-12.8114
17.7408,13.0672
17.5629,-22.1262
11.1193,-5.9999
7.6375,8.0101
6.366,-15.8191
-0.1452,24.454
0.6685,-27.1662
1.6375,-3.548
21.7355,-1.4552
-46.6968,0.4542
6.4618,-17.0565
1.9684,-29.0528
16.5112,-26.9832
-1.1306,2.6092
14.8221,0.1444
20.5362,3.5511
-1.1365,-15.7779
2.1043,-6.7956
15.2132,-10.7887
17.095,-11.6673
49.6523,-1.8865
15.813,-0.3011
18.6174,-12.5431
18.1688,13.0246
17.9583,-21.8074
11.6983,-5.8959
8.1612,8.0511
6.8061,-15.7119
0.3141,24.5083
1.1586,-27.0618
2.0923,-3.3806
23.4449,-1.7292
-46.6964,0.4561
6.8651,-16.3644
2.0521,-28.9695
16.5077,-26.9624
-1.0329,3.4127
14.8905,0.1265
21.4015,3.0875
-0.9895,-15.0503
1.8152,-5.9208
14.8103,-10.7225
17.0914,-11.6679
49.6585,-2.1332
16.4524,-0.2935
19.1338,-12.3277
18.7453,12.8736
18.4641,-21.4969
12.3138,-5.8292
8.7067,8.0526
7.3559,-15.6297
0.8655,24.4956
1.6909,-26.9542
2.6842,-3.2911
25.0521,-1.9682
-46.8373,-0.0313
7.2821,-15.6164
2.3006,-28.789
17.0295,-26.6389
-0.8697,4.3043
14.9128,0.1199
22.3546,2.6659
-0.8437,-14.1387
1.672,-5.4874
14.6424,-10.687
17.5618,-11.2877
49.6713,-2.5239
17.1219,-0.2773
19.7033,-12.0714
19.3689,12.7158
19.0617,-21.1923
12.983,-5.7617
9.2946,8.0763
7.9692,-15.5229
1.4839,24.4053
2.286,-26.8761
3.3554,-3.2355
26.5842,-2.1845
-46.9003,-0.2329
7.7286,-14.8876
2.4008,-28.7172
17.2216,-26.5208
-0.6795,5.2474
14.9202,0.1179
23.3442,2.3192
-0.7678,-13.236
1.5989,-5.2763
14.5733,-10.6725
17.7497,-11.1357
49.6717,-2.9392
17.8086,-0.3622
20.2682,-11.8602
19.9861,12.5331
19.6682,-20.8565
13.6918,-5.6922
9.9015,8.1038
8.6186,-15.4632
2.0869,24.2587
2.9043,-26.8012
3.9886,-3.2026
28.0458,-2.3422
-46.9292,-0.3153
7.8737,-14.6147
2.6907,-28.5821
17.8874,-26.3405
-0.4686,6.2249
14.9226,0.1173
24.2782,1.8603
-0.6414,-12.3054
1.9554,-4.8386
14.5443,-10.6656
18.4126,-10.9288
49.694,-3.3736
18.4723,-0.4384
20.8787,-11.6221
20.6391,12.3065
20.2648,-20.5401
14.3927,-5.619
10.4919,8.0602
9.3328,-15.3662
2.768,24.1286
3.5336,-26.7327
4.6462,-3.1074
29.4038,-2.5069
-46.9417,-0.3455
8.4885,-14.5118
3.0917,-28.3885
18.716,-26.0729
-0.2783,7.2109
14.9234,0.1171
25.1959,1.4246
-0.4676,-11.3924
2.5453,-4.327
14.5327,-10.6628
19.2025,-10.6468
49.6995,-3.5411
19.1378,-0.5261
21.5195,-11.3636
21.2439,12.1344
20.8619,-20.2712
15.1315,-5.52
11.0887,8.0195
10.0193,-15.2776
3.4131,23.9968
4.1638,-26.6652
5.2787,-3.0296
30.6587,-2.7062
-46.9468,-0.3579
9.3431,-14.5209
3.5286,-28.2038
19.6774,-25.7403
-0.1986,8.1835
15.0792,0.368
26.1017,1.0274
-0.368,-10.5023
2.8397,-4.0734
14.7384,-10.5726
20.0887,-10.348
49.1019,-3.778
19.8267,-0.5845
22.1555,-11.171
21.8824,11.9648
21.4122,-20.0181
15.8906,-5.4166
11.6564,7.9579
10.7166,-15.1831
4.0991,23.8818
4.7537,-26.6213
5.9487,-2.9301
31.8359,-2.8923
-46.9485,-0.3627
10.2718,-14.5063
3.9149,-28.0226
20.6127,-25.4903
-0.0518,9.1872
15.1381,0.4573
27.0814,0.5702
-0.1771,-9.646
2.9718,-3.942
15.0608,-10.4405
20.4349,-10.2398
48.2952,-4.0432
20.4607,-0.6335
22.8407,-10.9218
22.5468,11.8017
21.9852,-19.6966
16.5994,-5.3907
12.2371,7.9304
11.3971,-15.0628
4.7487,23.7578
5.4152,-26.5289
6.6324,-2.8426
32.9304,-3.0636
-46.9492,-0.3646
11.2528,-14.6239
4.3501,-27.8132
20.9761,-25.4093
0.0566,10.1405
15.3843,0.6268
28.0037,0.1177
-0.0311,-8.6982
3.4118,-4.1331
15.1928,-10.3922
21.2315,-10.1343
47.4131,-4.213
21.0963,-0.7071
23.5528,-10.6405
23.2208,11.6258
22.5856,-19.3826
17.2857,-5.3625
12.792,7.8702
12.0478,-14.9232
5.3598,23.6979
6.0616,-26.4088
7.2901,-2.7684
33.9575,-3.223
-46.9494,-0.3653
12.1616,-14.6918
4.7684,-27.6046
21.7657,-25.3187
0.1303,11.0463
15.718,0.8691
28.9266,-0.3013
0.1465,-7.8184
4.0113,-4.5154
15.4924,-10.3193
22.1047,-9.9184
46.52,-4.4338
21.7321,-0.8012
24.2542,-10.3567
23.9408,11.4266
23.1459,-19.0825
17.9652,-5.2554
13.3774,7.8376
12.7399,-14.8516
6.0421,23.6042
6.7027,-26.3219
7.9718,-2.7437
34.9217,-3.3562
-46.9495,-0.3656
12.6072,-14.6784
5.2138,-27.3812
22.6362,-25.2555
0.1313,11.3951
15.8259,0.9427
29.8484,-0.6657
0.3183,-6.9312
4.3313,-4.7135
15.8503,-10.2365
23.0607,-9.7617
46.1602,-4.5218
22.3839,-0.8905
24.9717,-10.1319
24.6874,11.2215
23.7135,-18.7607
18.6539,-5.2264
13.9588,7.8133
13.1892,-14.8246
6.7337,23.5235
7.3549,-26.2724
8.684,-2.628
35.8265,-3.4893
-46.9495,-0.3658
13.06,-14.7382
5.3926,-27.2907
23.6285,-25.208
0.1399,11.5208
16.1377,1.0678
30.7762,-1.0481
0.4782,-6.0217
4.4828,-4.8234
16.2187,-10.1686
24.0372,-9.6266
45.3809,-4.4948
23.0465,-0.9582
25.668,-9.915
25.3893,11.0176
24.27,-18.443
19.4149,-5.1796
14.4952,7.7713
13.6564,-14.8041
7.4188,23.4223
8.0107,-26.1887
9.3811,-2.4952
